poi_id,osm_id,name,lat,lon,amenity,tourism,railway,public_transport,aeroway,shop,leisure,office,building,addr_street,addr_housenumber,addr_city,all_tags_json
377,,Open Kitchen,38.8937223,-77.0725392,restaurant,,,,,,,,,17th Street North,1300,Arlington,"{""addr:city"": ""Arlington"", ""addr:housenumber"": ""1300"", ""addr:postcode"": ""22209"", ""addr:state"": ""VA"", ""addr:street"": ""17th Street North"", ""amenity"": ""restaurant"", ""name"": ""Open Kitchen"", ""source"": ""esri/USA_NAD_Addresses"", ""website"": ""https://www.openkitchenrosslyn.com/""}"
378,,ARPANET,38.8944133,-77.0737092,,,,,,,,,,,,,"{""historic"": ""memorial"", ""material"": ""metal"", ""memorial"": ""plaque"", ""name"": ""ARPANET""}"
379,,Seoul Spice,38.8958261,-77.0705579,fast_food,,,,,,,,,North Lynn Street,1735,Arlington,"{""addr:city"": ""Arlington"", ""addr:housenumber"": ""1735"", ""addr:postcode"": ""22209"", ""addr:state"": ""VA"", ""addr:street"": ""North Lynn Street"", ""addr:unit"": ""106"", ""amenity"": ""fast_food"", ""cuisine"": ""korean"", ""name"": ""Seoul Spice""}"
380,,,38.9007499,-77.049059,,,switch,,,,,,,,,,"{""railway"": ""switch""}"
381,,,38.9007171,-77.0484515,,,switch,,,,,,,,,,"{""railway"": ""switch""}"
382,,,38.9007172,-77.0490586,,,switch,,,,,,,,,,"{""railway"": ""switch""}"
383,,,38.9007493,-77.0484538,,,switch,,,,,,,,,,"{""railway"": ""switch""}"
384,,,38.8871726,-77.0946062,,,switch,,,,,,,,,,"{""railway"": ""switch""}"
385,,,38.8873909,-77.0940655,,,switch,,,,,,,,,,"{""railway"": ""switch""}"
386,,,38.8871411,-77.0945796,,,switch,,,,,,,,,,"{""railway"": ""switch""}"
387,,,38.8874211,-77.0940905,,,switch,,,,,,,,,,"{""railway"": ""switch""}"
388,,Everbe Therapy,38.8940946,-77.0769914,,,,,,,,,,Wilson Boulevard,1600,Arlington,"{""addr:city"": ""Arlington"", ""addr:housenumber"": ""1600"", ""addr:postcode"": ""22209"", ""addr:state"": ""VA"", ""addr:street"": ""Wilson Boulevard"", ""addr:unit"": ""# 702"", ""email"": ""hello@everbetherapy.com"", ""healthcare"": ""mental_health_clinic"", ""language:en"": ""yes"", ""name"": ""Everbe Therapy"", ""opening_hours"": ""24/7"", ""payment:american_express"": ""yes"", ""payment:discover_card"": ""yes"", ""payment:mastercard"": ""yes"", ""payment:visa"": ""yes"", ""phone"": ""+1-703-755-8008"", ""website"": ""https://everbetherapy.com/""}"
389,,Anna and David,38.8949323,-77.0752254,,artwork,,,,,,,,,,,"{""artist_name"": ""Miriam Shapiro"", ""artwork_type"": ""sculpture"", ""name"": ""Anna and David"", ""tourism"": ""artwork""}"
390,,Tiger Mart,38.8931121,-77.0798329,,,,,,convenience,,,,,,,"{""brand"": ""Tiger Mart"", ""brand:wikidata"": ""Q57643977"", ""name"": ""Tiger Mart"", ""shop"": ""convenience""}"
391,,,38.8904545,-77.0753024,,,,,,,picnic_table,,,,,,"{""leisure"": ""picnic_table""}"
392,,,38.8904564,-77.0752641,,,,,,,picnic_table,,,,,,"{""leisure"": ""picnic_table""}"
393,,,38.8904585,-77.0752205,,,,,,,picnic_table,,,,,,"{""leisure"": ""picnic_table""}"
394,,TL Barbershop,38.8934335,-77.0794438,,,,,,hairdresser,,,,,,,"{""check_date"": ""2025-06-03"", ""hairdresser"": ""barber"", ""name"": ""TL Barbershop"", ""phone"": ""+1-703-243-6878"", ""shop"": ""hairdresser"", ""website"": ""https://www.tlbarbershop.com""}"
395,,Zen Nail Lounge,38.8934801,-77.0793839,,,,,,beauty,,,,,,,"{""beauty"": ""nails"", ""check_date"": ""2025-06-03"", ""name"": ""Zen Nail Lounge"", ""opening_hours"": ""Mo-Sa 10:00-19:30; Su 11:00-18:00"", ""phone"": ""+1-703-566-0385"", ""shop"": ""beauty"", ""website"": ""https://zen-naillounge.com""}"
396,,,38.8950369,-77.0766989,table,,,,,,,,,,,,"{""amenity"": ""table"", ""check_date"": ""2025-06-04"", ""sport"": ""chess""}"
397,,,38.8950355,-77.0767373,table,,,,,,,,,,,,"{""amenity"": ""table"", ""check_date"": ""2025-06-04"", ""sport"": ""chess""}"
398,,,38.8950559,-77.0766632,,,,,,,pitch,,,,,,"{""check_date"": ""2025-06-04"", ""leisure"": ""pitch"", ""sport"": ""table_tennis""}"
399,,Yu Noodles,38.8948775,-77.0746144,restaurant,,,,,,,,,Wilson Boulevard,1515,Arlington,"{""addr:city"": ""Arlington"", ""addr:housenumber"": ""1515"", ""addr:postcode"": ""22209"", ""addr:state"": ""VA"", ""addr:street"": ""Wilson Boulevard"", ""addr:unit"": ""102"", ""amenity"": ""restaurant"", ""check_date"": ""2025-06-04"", ""cuisine"": ""noodle"", ""name"": ""Yu Noodles"", ""opening_hours"": ""Mo-Su 11:00-21:30"", ""phone"": ""+1-703-718-4928"", ""website"": ""https://yunoodlesarlington.com/""}"
400,,,38.8950651,-77.0767044,drinking_water,,,,,,,,,,,,"{""access"": ""yes"", ""amenity"": ""drinking_water"", ""bottle"": ""yes"", ""check_date"": ""2025-06-04"", ""fee"": ""no"", ""fountain"": ""bubbler"", ""wheelchair"": ""yes""}"
401,,,38.8950364,-77.0767167,table,,,,,,,,,,,,"{""amenity"": ""table"", ""check_date"": ""2025-06-04"", ""sport"": ""chess""}"
402,,,38.8943846,-77.0764269,bicycle_parking,,,,,,,,,,,,"{""amenity"": ""bicycle_parking"", ""capacity"": ""2""}"
403,,,38.8943664,-77.076327,bicycle_parking,,,,,,,,,,,,"{""amenity"": ""bicycle_parking"", ""capacity"": ""2""}"
404,,,38.8943767,-77.0764808,recycling,,,,,,,,,,,,"{""amenity"": ""recycling"", ""recycling:cans"": ""yes"", ""recycling:plastic_bottles"": ""yes""}"
405,,Willow Oak,38.8943702,-77.0765377,,,,,,,,,,,,,"{""leaf_type"": ""broadleaved"", ""name"": ""Willow Oak"", ""natural"": ""tree"", ""species"": ""Quercus phellos""}"
406,,Tacos Los Primos Mobile Food Truck,38.892347,-77.0793764,restaurant,,,,,,,,,North Rhodes Street,1601,Arlington,"{""addr:city"": ""Arlington"", ""addr:housenumber"": ""1601"", ""addr:postcode"": ""22209"", ""addr:state"": ""VA"", ""addr:street"": ""North Rhodes Street"", ""amenity"": ""restaurant"", ""cuisine"": ""latin_american"", ""name"": ""Tacos Los Primos Mobile Food Truck"", ""opening_hours"": ""Mo-Su 10:00-21:00"", ""phone"": ""+1-571-274-0686"", ""website"": ""https://www.tacoslosprimosarlingtonrestaurantva.com/""}"
407,,N Fairfax Dr at N Ft Myer Dr,38.892967,-77.072128,,,,platform,,,,,,,,,"{""bus"": ""yes"", ""highway"": ""bus_stop"", ""name"": ""N Fairfax Dr at N Ft Myer Dr"", ""network"": ""WMATA Metrobus"", ""network:wikidata"": ""Q6824810"", ""operator"": ""Washington Metropolitan Area Transit Authority"", ""operator:short"": ""WMATA"", ""operator:wikidata"": ""Q7972051"", ""public_transport"": ""platform"", ""ref:wmata"": ""6001384""}"
408,,N Fairfax Dr at The Belvedere,38.892063,-77.073898,,,,platform,,,,,,,,,"{""bus"": ""yes"", ""highway"": ""bus_stop"", ""name"": ""N Fairfax Dr at The Belvedere"", ""network"": ""WMATA Metrobus"", ""network:wikidata"": ""Q6824810"", ""operator"": ""Washington Metropolitan Area Transit Authority"", ""operator:short"": ""WMATA"", ""operator:wikidata"": ""Q7972051"", ""public_transport"": ""platform"", ""ref:wmata"": ""6000669""}"
409,,Arlington Bl at N Rhodes St,38.888706,-77.079369,,,,platform,,,,,,,,,"{""bus"": ""yes"", ""highway"": ""bus_stop"", ""name"": ""Arlington Bl at N Rhodes St"", ""network"": ""WMATA Metrobus"", ""network:wikidata"": ""Q6824810"", ""operator"": ""Washington Metropolitan Area Transit Authority"", ""operator:short"": ""WMATA"", ""operator:wikidata"": ""Q7972051"", ""public_transport"": ""platform"", ""ref:wmata"": ""6000644""}"
410,,N Lynn St at Wilson Bl,38.89395,-77.07077,,,,platform,,,,,,,,,"{""bus"": ""yes"", ""highway"": ""bus_stop"", ""name"": ""N Lynn St at Wilson Bl"", ""network"": ""WMATA Metrobus"", ""network:wikidata"": ""Q6824810"", ""operator"": ""Washington Metropolitan Area Transit Authority"", ""operator:short"": ""WMATA"", ""operator:wikidata"": ""Q7972051"", ""public_transport"": ""platform"", ""ref:wmata"": ""6000692""}"
411,,Wilson Bl at N Oak St,38.894792,-77.074653,,,,platform,,,,,,,,,"{""bus"": ""yes"", ""highway"": ""bus_stop"", ""name"": ""Wilson Bl at N Oak St"", ""network"": ""WMATA Metrobus"", ""network:wikidata"": ""Q6824810"", ""operator"": ""Washington Metropolitan Area Transit Authority"", ""operator:short"": ""WMATA"", ""operator:wikidata"": ""Q7972051"", ""public_transport"": ""platform"", ""ref:wmata"": ""6000702""}"
412,,Arlington Bl at N Ft Myer Dr,38.890859,-77.075153,,,,platform,,,,,,,,,"{""bus"": ""yes"", ""highway"": ""bus_stop"", ""name"": ""Arlington Bl at N Ft Myer Dr"", ""network"": ""WMATA Metrobus"", ""network:wikidata"": ""Q6824810"", ""operator"": ""Washington Metropolitan Area Transit Authority"", ""operator:short"": ""WMATA"", ""operator:wikidata"": ""Q7972051"", ""public_transport"": ""platform"", ""ref:wmata"": ""6000653""}"
413,,Arlington Bl at N Queen St,38.889335,-77.077781,,,,platform,,,,,,,,,"{""bus"": ""yes"", ""highway"": ""bus_stop"", ""name"": ""Arlington Bl at N Queen St"", ""network"": ""WMATA Metrobus"", ""network:wikidata"": ""Q6824810"", ""operator"": ""Washington Metropolitan Area Transit Authority"", ""operator:short"": ""WMATA"", ""operator:wikidata"": ""Q7972051"", ""public_transport"": ""platform"", ""ref:wmata"": ""6000638""}"
414,,,38.8906071,-77.0749121,bicycle_parking,,,,,,,,,,,,"{""access"": ""yes"", ""amenity"": ""bicycle_parking"", ""bicycle_parking"": ""wall_loops"", ""capacity"": ""4""}"
415,,Rising Star,38.8892637,-77.079651,,artwork,,,,,,,,,,,"{""artist_name"": ""Joe O’Connell and Creative Machines"", ""artwork_type"": ""installation"", ""name"": ""Rising Star"", ""tourism"": ""artwork""}"
416,,19th St at N Moore St,38.8970433,-77.0716818,,,,platform,,,,,,,,,"{""bus"": ""yes"", ""highway"": ""bus_stop"", ""name"": ""19th St at N Moore St"", ""network"": ""Georgetown University Transportation Shuttle"", ""operator"": ""Georgetown University Transportation Shuttle"", ""public_transport"": ""platform""}"
417,,Willow Oak,38.8947626,-77.0748744,,,,,,,,,,,,,"{""leaf_type"": ""broadleaved"", ""name"": ""Willow Oak"", ""natural"": ""tree"", ""species"": ""Quercus phellos""}"
418,,Willow Oak,38.8947731,-77.0747839,,,,,,,,,,,,,"{""leaf_type"": ""broadleaved"", ""name"": ""Willow Oak"", ""natural"": ""tree"", ""species"": ""Quercus phellos""}"
419,,Willow Oak,38.8947844,-77.0746943,,,,,,,,,,,,,"{""leaf_type"": ""broadleaved"", ""name"": ""Willow Oak"", ""natural"": ""tree"", ""species"": ""Quercus phellos""}"
420,,Willow Oak,38.8947967,-77.0746113,,,,,,,,,,,,,"{""leaf_type"": ""broadleaved"", ""name"": ""Willow Oak"", ""natural"": ""tree"", ""species"": ""Quercus phellos""}"
421,,Willow Oak,38.894801,-77.0745201,,,,,,,,,,,,,"{""leaf_type"": ""broadleaved"", ""name"": ""Willow Oak"", ""natural"": ""tree"", ""species"": ""Quercus phellos""}"
422,,Willow Oak,38.8947317,-77.0751021,,,,,,,,,,,,,"{""leaf_type"": ""broadleaved"", ""name"": ""Willow Oak"", ""natural"": ""tree"", ""species"": ""Quercus phellos""}"
423,,Willow Oak,38.8947151,-77.075218,,,,,,,,,,,,,"{""leaf_type"": ""broadleaved"", ""name"": ""Willow Oak"", ""natural"": ""tree"", ""species"": ""Quercus phellos""}"
424,,Willow Oak,38.8946985,-77.0753155,,,,,,,,,,,,,"{""leaf_type"": ""broadleaved"", ""name"": ""Willow Oak"", ""natural"": ""tree"", ""species"": ""Quercus phellos""}"
425,,Willow Oak,38.8946821,-77.0754222,,,,,,,,,,,,,"{""leaf_type"": ""broadleaved"", ""name"": ""Willow Oak"", ""natural"": ""tree"", ""species"": ""Quercus phellos""}"
426,,,38.8945967,-77.0759565,bicycle_parking,,,,,,,,,,,,"{""access"": ""yes"", ""amenity"": ""bicycle_parking"", ""bicycle_parking"": ""wall_loops"", ""capacity"": ""6"", ""fee"": ""no""}"
427,,,38.8945604,-77.076183,bicycle_parking,,,,,,,,,,,,"{""access"": ""yes"", ""amenity"": ""bicycle_parking"", ""bicycle_parking"": ""wall_loops"", ""capacity"": ""4"", ""fee"": ""no""}"
428,,,38.8946944,-77.0763682,bicycle_parking,,,,,,,,,,,,"{""amenity"": ""bicycle_parking"", ""bicycle_parking"": ""wall_loops"", ""capacity"": ""4""}"
429,,,38.8950443,-77.0764143,bicycle_parking,,,,,,,,,,,,"{""access"": ""yes"", ""amenity"": ""bicycle_parking"", ""bicycle_parking"": ""wall_loops"", ""capacity"": ""4"", ""fee"": ""no""}"
430,,,38.8945139,-77.0764901,bicycle_parking,,,,,,,,,,,,"{""amenity"": ""bicycle_parking"", ""bicycle_parking"": ""wall_loops"", ""capacity"": ""2""}"
431,,,38.8944015,-77.0769451,recycling,,,,,,,,,,,,"{""amenity"": ""recycling"", ""recycling_type"": ""container""}"
432,,,38.8942403,-77.0764693,,artwork,,,,,,,,,,,"{""tourism"": ""artwork""}"
433,,Willow Oak,38.8943997,-77.0763799,,,,,,,,,,,,,"{""leaf_type"": ""broadleaved"", ""name"": ""Willow Oak"", ""natural"": ""tree"", ""species"": ""Quercus phellos""}"
434,,Willow Oak,38.8944271,-77.0762076,,,,,,,,,,,,,"{""leaf_type"": ""broadleaved"", ""name"": ""Willow Oak"", ""natural"": ""tree"", ""species"": ""Quercus phellos""}"
435,,Willow Oak,38.8944503,-77.0760631,,,,,,,,,,,,,"{""leaf_type"": ""broadleaved"", ""name"": ""Willow Oak"", ""natural"": ""tree"", ""species"": ""Quercus phellos""}"
436,,Willow Oak,38.8944712,-77.0759327,,,,,,,,,,,,,"{""leaf_type"": ""broadleaved"", ""name"": ""Willow Oak"", ""natural"": ""tree"", ""species"": ""Quercus phellos""}"
437,,Willow Oak,38.8945412,-77.0754426,,,,,,,,,,,,,"{""leaf_type"": ""broadleaved"", ""name"": ""Willow Oak"", ""natural"": ""tree"", ""species"": ""Quercus phellos""}"
438,,Willow Oak,38.89456,-77.075347,,,,,,,,,,,,,"{""leaf_type"": ""broadleaved"", ""name"": ""Willow Oak"", ""natural"": ""tree"", ""species"": ""Quercus phellos""}"
439,,Willow Oak,38.8945767,-77.0752395,,,,,,,,,,,,,"{""leaf_type"": ""broadleaved"", ""name"": ""Willow Oak"", ""natural"": ""tree"", ""species"": ""Quercus phellos""}"
440,,Willow Oak,38.8945943,-77.0751406,,,,,,,,,,,,,"{""leaf_type"": ""broadleaved"", ""name"": ""Willow Oak"", ""natural"": ""tree"", ""species"": ""Quercus phellos""}"
441,,,38.8889568,-77.0694615,,information,,,,,,,,,,,"{""information"": ""guidepost"", ""tourism"": ""information""}"
442,,,38.8880597,-77.0678544,,information,,,,,,,,,,,"{""information"": ""guidepost"", ""tourism"": ""information""}"
443,,,38.8910244,-77.0705109,,information,,,,,,,,,,,"{""information"": ""guidepost"", ""tourism"": ""information""}"
444,,,38.8911016,-77.0709346,,information,,,,,,,,,,,"{""information"": ""guidepost"", ""tourism"": ""information""}"
445,,,38.8894492,-77.0704879,,information,,,,,,,,,,,"{""information"": ""guidepost"", ""tourism"": ""information""}"
446,,Wilson Blvd at N Kent St,38.8949148,-77.0694907,,,,platform,,,,,,,,,"{""bus"": ""yes"", ""highway"": ""bus_stop"", ""name"": ""Wilson Blvd at N Kent St"", ""public_transport"": ""platform""}"
447,,,38.8937534,-77.0789348,bicycle_parking,,,,,,,,,,,,"{""amenity"": ""bicycle_parking"", ""bicycle_parking"": ""stands"", ""capacity"": ""4""}"
448,,Willow Oak,38.8939372,-77.0785035,,,,,,,,,,,,,"{""genus"": ""Quercus"", ""leaf_cycle"": ""deciduous"", ""leaf_type"": ""broadleaved"", ""name"": ""Willow Oak"", ""natural"": ""tree"", ""species"": ""Quercus phellos""}"
449,,Willow Oak,38.8939703,-77.0784065,,,,,,,,,,,,,"{""genus"": ""Quercus"", ""leaf_cycle"": ""deciduous"", ""leaf_type"": ""broadleaved"", ""name"": ""Willow Oak"", ""natural"": ""tree"", ""species"": ""Quercus phellos""}"
450,,Willow Oak,38.8939945,-77.0783348,,,,,,,,,,,,,"{""genus"": ""Quercus"", ""leaf_cycle"": ""deciduous"", ""leaf_type"": ""broadleaved"", ""name"": ""Willow Oak"", ""natural"": ""tree"", ""species"": ""Quercus phellos""}"
451,,Willow Oak,38.8937812,-77.078868,,,,,,,,,,,,,"{""genus"": ""Quercus"", ""leaf_cycle"": ""deciduous"", ""leaf_type"": ""broadleaved"", ""name"": ""Willow Oak"", ""natural"": ""tree"", ""species"": ""Quercus phellos""}"
452,,,38.8944371,-77.0760901,bicycle_parking,,,,,,,,,,,,"{""amenity"": ""bicycle_parking"", ""capacity"": ""2""}"
453,,,38.8944139,-77.0762363,bicycle_parking,,,,,,,,,,,,"{""amenity"": ""bicycle_parking"", ""capacity"": ""2""}"
454,,,38.8964644,-77.0697334,bicycle_parking,,,,,,,,,,,,"{""amenity"": ""bicycle_parking"", ""bicycle_parking"": ""wall_loops"", ""capacity"": ""2""}"
455,,,38.8965035,-77.0734641,bicycle_parking,,,,,,,,,,,,"{""amenity"": ""bicycle_parking"", ""bicycle_parking"": ""wall_loops"", ""capacity"": ""4""}"
456,,,38.8970669,-77.073538,bicycle_parking,,,,,,,,,,,,"{""amenity"": ""bicycle_parking"", ""bicycle_parking"": ""wall_loops"", ""capacity"": ""4""}"
457,,,38.8950296,-77.0739257,,,,,,,picnic_table,,,,,,"{""leisure"": ""picnic_table""}"
458,,,38.8949828,-77.0739205,,,,,,,picnic_table,,,,,,"{""leisure"": ""picnic_table""}"
459,,,38.8943316,-77.0698645,,,,,,,pitch,,,,,,"{""leisure"": ""pitch"", ""sport"": ""table_tennis""}"
460,,,38.8943064,-77.0700471,,,,,,,picnic_table,,,,,,"{""leisure"": ""picnic_table""}"
461,,,38.8942912,-77.0701182,,,,,,,picnic_table,,,,,,"{""leisure"": ""picnic_table""}"
462,,,38.8942757,-77.0701786,,,,,,,picnic_table,,,,,,"{""leisure"": ""picnic_table""}"
463,,,38.8942717,-77.0702515,,,,,,,picnic_table,,,,,,"{""leisure"": ""picnic_table""}"
464,,,38.8942746,-77.0703111,,,,,,,picnic_table,,,,,,"{""leisure"": ""picnic_table""}"
465,,,38.8943751,-77.0773508,bicycle_parking,,,,,,,,,,,,"{""amenity"": ""bicycle_parking"", ""bicycle_parking"": ""stands"", ""capacity"": ""12""}"
466,,,38.89435,-77.0774981,bicycle_parking,,,,,,,,,,,,"{""amenity"": ""bicycle_parking"", ""bicycle_parking"": ""stands"", ""capacity"": ""6""}"
467,,,38.8941347,-77.0775423,bicycle_parking,,,,,,,,,,,,"{""amenity"": ""bicycle_parking"", ""bicycle_parking"": ""stands"", ""capacity"": ""6""}"
468,,,38.895401,-77.0780642,bicycle_parking,,,,,,,,,,,,"{""amenity"": ""bicycle_parking"", ""bicycle_parking"": ""stands"", ""capacity"": ""8""}"
469,,,38.8937665,-77.0785309,bicycle_parking,,,,,,,,,,,,"{""amenity"": ""bicycle_parking"", ""bicycle_parking"": ""stands"", ""capacity"": ""4""}"
470,,,38.8935446,-77.0784137,parking_entrance,,,,,,,,,,,,"{""amenity"": ""parking_entrance""}"
471,,,38.8965984,-77.0693792,,,,,,,,,,North Kent Street,1777,Arlington,"{""addr:city"": ""Arlington"", ""addr:housenumber"": ""1777"", ""addr:postcode"": ""22209"", ""addr:state"": ""VA"", ""addr:street"": ""North Kent Street"", ""entrance"": ""yes""}"
472,,,38.8969247,-77.0690331,loading_dock,,,,,,,,,,,,"{""amenity"": ""loading_dock""}"
473,,,38.8966989,-77.068661,parking_entrance,,,,,,,,,,,,"{""amenity"": ""parking_entrance""}"
474,,,38.8966583,-77.0686565,parking_entrance,,,,,,,,,,,,"{""amenity"": ""parking_entrance""}"
475,,,38.8934992,-77.07986,bicycle_parking,,,,,,,,,,,,"{""amenity"": ""bicycle_parking"", ""bicycle_parking"": ""wall_loops"", ""capacity"": ""2""}"
476,,,38.8935569,-77.0797286,bicycle_parking,,,,,,,,,,,,"{""amenity"": ""bicycle_parking"", ""bicycle_parking"": ""wall_loops"", ""capacity"": ""2""}"
477,,,38.8936208,-77.07958,bicycle_parking,,,,,,,,,,,,"{""amenity"": ""bicycle_parking"", ""bicycle_parking"": ""wall_loops"", ""capacity"": ""2""}"
478,,,38.8936799,-77.0794446,bicycle_parking,,,,,,,,,,,,"{""amenity"": ""bicycle_parking"", ""bicycle_parking"": ""wall_loops"", ""capacity"": ""2""}"
479,,,38.8941874,-77.0742597,parking_entrance,,,,,,,,,,,,"{""amenity"": ""parking_entrance""}"
480,,,38.8956211,-77.0738613,recycling,,,,,,,,,,,,"{""amenity"": ""recycling"", ""recycling_type"": ""container""}"
481,,,38.8951543,-77.0735574,public_bookcase,,,,,,,,,,,,"{""amenity"": ""public_bookcase""}"
482,,,38.8951646,-77.0735791,recycling,,,,,,,,,,,,"{""amenity"": ""recycling"", ""recycling:cans"": ""yes"", ""recycling:plastic_bottles"": ""yes"", ""recycling_type"": ""container""}"
483,,,38.8955164,-77.07341,public_bookcase,,,,,,,,,,,,"{""amenity"": ""public_bookcase""}"
484,,,38.8949989,-77.0738082,bicycle_parking,,,,,,,,,,,,"{""amenity"": ""bicycle_parking"", ""capacity"": ""6""}"
485,,,38.894759,-77.0748887,recycling,,,,,,,,,,,,"{""amenity"": ""recycling"", ""recycling:cans"": ""yes"", ""recycling:plastic_bottles"": ""yes"", ""recycling_type"": ""container""}"
486,,,38.8947344,-77.0750732,bicycle_parking,,,,,,,,,,,,"{""amenity"": ""bicycle_parking"", ""capacity"": ""2""}"
487,,,38.8971985,-77.0698696,,,,,,,,,,19th Street North,1111,Arlington,"{""addr:city"": ""Arlington"", ""addr:housenumber"": ""1111"", ""addr:postcode"": ""22209"", ""addr:state"": ""VA"", ""addr:street"": ""19th Street North"", ""entrance"": ""yes""}"
488,,,38.8972815,-77.0701447,,,,,,,,,,19th Street North,1121,Arlington,"{""addr:city"": ""Arlington"", ""addr:housenumber"": ""1121"", ""addr:postcode"": ""22209"", ""addr:state"": ""VA"", ""addr:street"": ""19th Street North"", ""entrance"": ""yes""}"
